id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
17532,S. Darko,4.43,432,Released,2009-04-28,4100000,103,False,/2oxlor4lQrP2JX40ammAQdOqkEQ.jpg,4000000,http://www.sdarko.com/,tt1231277,en,S. Darko,"Seven years after the events of the first film, Samantha Darko finds herself stranded in a small desert town after her car breaks down where she is plagued by bizarre visions telling of the universe's end. As a result, she must face her own demons, and in doing so, save the world and herself.",13.951,/rQJjsKhqL4VZx0VN2sD8PR0dK1h.jpg,It's time to travel forward.,"Thriller, Crime, Science Fiction, Mystery","Newmarket Capital Group, Adam Fields Productions, Silver Nitrate",United States of America,English,"sequel, end of the world, stranded, shattered home, bizarre past"
11602,Through a Glass Darkly,7.802,432,Released,1961-06-06,0,91,False,/ziTptDmkMLIC50LB0to2OU3hwOy.jpg,0,,tt0055499,sv,Såsom i en spegel,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.",7.557,/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg,,Drama,SF Studios,Sweden,"Latin, Swedish","daughter, island, schizophrenia, author, mental illness, electroconvulsive therapy"
241863,As the Gods Will,7.204,432,Released,2014-11-15,0,117,False,/aIokpcLZ1CRJDqFCjb0KHlUY1UQ.jpg,0,,tt3354222,ja,神さまの言うとおり,"High school student Shun Takahata is bored. Bored with the day-to-day monotony of school and life, he prays for change, for something exciting. Suddenly, he and his classmates are forced to play deadly children's games and facing terrifying creatures from a talking Daruma doll to a sharp-clawed lucky cat.",18.818,/s1AClIF80ozU3ztbmrOG4pDbkaz.jpg,"Oh my God, please return my tedious everyday.","Thriller, Horror, Comedy","Toho Pictures, OLM, TOHO, dentsu, Kodansha, East Japan Marketing & Communications, Nippan Group Holdings, GYAO",Japan,Japanese,"japan, based on manga, game, high school student, japanese high school, death game, japanese high school student"
419522,Ignorance Is Bliss,5.88,432,Released,2017-02-23,0,102,False,/e0ziCGOEXhSaNuIyfh5svpflXhT.jpg,0,,tt6197094,it,Beata ignoranza,"Ernesto and Filippo, two high school teachers, couldn’t be more different: Filippo is a cheerful liberal who is constantly online. Handsome and youthful, he is a serial seducer on the social networks. Ernesto, instead is a stern conservative, rigorously computerless. He is probably the last person around who still has a first-generation cell phone and his teaching methods are very traditional. They used to be best friends but an unresolved fight kept them far apart, until the day fate intervened and they found themselves teaching at the same school. Their opposite viewpoints will soon and inevitably lead to a new clash. The internet will force them to deal with their past, which resurfaces in the shape of Nina, a young woman who conducts an experiment on them: Filippo must try to leave the world of Internet and Ernesto must try to enter it.",7.065,/2Jgy8eXQOPhi2Mhah0up56izZLa.jpg,,Comedy,"Italian International Film, RAI Cinema",Italy,"Italian, Spanish",
255798,Burying the Ex,5.498,432,Released,2014-09-04,0,89,False,/nqPsqYFwuJgYz4EcLVSfGWUQlxf.jpg,0,,tt3339674,en,Burying the Ex,"Before horror enthusiast Max can break things off with his girlfriend Evelyn she dies in a bus accident. In time, Max meets another woman only to have Evelyn resurface as a zombie ready to resume their relationship.",12.306,/jf3MWdCo8eM5AJeyy21xISRSyfe.jpg,Some relationships just won't die.,"Comedy, Horror","ArtImage Entertainment, Scooty Woop Entertainment, Voltage Pictures",United States of America,English,"halloween, dark comedy, zombie"
375785,Then Came You,7.478,432,Released,2018-12-05,0,97,False,/wuqQ2NJ35rynxcT01AWHX5VeRdF.jpg,0,https://shoutstudios.shoutfactory.com/then-came-you/,tt4859168,en,Then Came You,An American hypochondriac who is working as a baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.,10.41,/658QP5tmBRUlE5JvxOnnmITfG1F.jpg,Living in the moment is hard to do alone.,"Comedy, Drama","BCDF Pictures, Voltage Pictures",United States of America,English,"airport, terminal illness, hypochondriac, coming of age, bucket list"
1716,The Last Metro,7.206,432,Released,1980-09-17,0,131,False,/u97pGlftKRNbUn0jOoQgIobSBvb.jpg,0,,tt0080610,fr,Le Dernier Métro,"In occupied Paris, an actress married to a Jewish theater owner must keep him hidden from the Nazis while doing both of their jobs.",12.305,/t8KMFg9PiD9GSIHXlzast2WhZex.jpg,A story of love and conflict.,"Drama, Romance, War","Les Films du Carrosse, Sédif Productions, SFP, TF1 Films Production, TF1",France,"German, Italian, French","jew persecution, theater play, theatre group, nouvelle vague"
9586,The Bonfire of the Vanities,5.536,432,Released,1990-12-21,15691192,125,False,/9i3oIhKuFGMj6PwXqcZi9blgJnd.jpg,47000000,,tt0099165,en,The Bonfire of the Vanities,"After his mistress runs over a black teen, a Wall Street hotshot sees his life unravel in the spotlight; A down-and-out reporter breaks the story and opportunists clamber to use it to their advantage.",10.822,/pdrPrygZ5dVKi8UxrUXMmq1k2iO.jpg,"Take one Wall Street tycoon, his Fifth Avenue mistress, a reporter hungry for fame, and make the wrong turn in The Bronx...then sit back and watch the sparks fly.","Comedy, Drama",Warner Bros. Pictures,United States of America,English,"journalist, black people, success, bad luck, broker, social satire, yellow-journalism"
2383,The Bear,6.994,432,Released,1988-10-21,138241022,94,False,/iZuZjmEeWR0D8ak67FNKJuGr7gL.jpg,25000000,,tt0095800,fr,L'Ours,An orphan bear cub hooks up with an adult male as they try to dodge human hunters.,20.244,/dFCBCcAaz7kxP841UeZCRhyNFsC.jpg,He's an orphan... at the start of a journey. A journey to survive.,"Adventure, Drama, Family","Renn Productions, Price, Pathé","France, United States of America",English,"canada, based on novel or book, rocky mountains, wilderness, kodiak bear, brown bear, puma, fur trapping, spring, summer, dog, bear cub"
377273,Aquarius,7.48,432,Released,2016-09-01,285930,147,False,/wCDvBzr4rcrhTWlb0ytOKIpycUN.jpg,762241,,tt5221584,pt,Aquarius,"Clara, a vibrant former music critic and widow with flowing tresses is the only remaining apartment owner in a beautiful older building targeted for demolition by ruthless luxury high-rise developers. Clara proves to be a force to be reckoned with as she thwarts the builders plans to kick her out of the apartment.",8.997,/Xue7dRut5p2l6a9oCwTLI53GM9.jpg,,Drama,"SBS Productions, CinemaScópio, Globo Filmes, VideoFilmes","Brazil, France",Portuguese,
279690,He Never Died,6.153,432,Released,2015-12-18,0,99,False,/9LnbH36b9L85azfbbaXmgJQBVsG.jpg,0,,tt2386404,en,He Never Died,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,16.636,/vzqwe4uuINJhbPqvlbVShBnCvHv.jpg,Bullets. Blood. Bingo.,"Comedy, Drama, Fantasy, Horror","Alternate Ending Studios, 108 Media","United States of America, Canada",English,"vampire, bible, flesh eating, immortal, father daughter relationship"
3682,54,5.815,432,Released,1998-08-28,16757163,106,False,/s8haFDhtUfzCV3LBfyzwjziqTfP.jpg,13000000,,tt0120577,en,54,"Shane, a Jersey boy with big dreams, crosses the river in hopes of finding a more exciting life at Studio 54. When Steve Rubell, the mastermind behind the infamous disco, plucks Shane from the sea of faces clamoring to get inside his club, Shane not only gets his foot in the door, but lands a coveted job behind the bar – and a front-row seat at the most legendary party on the planet.",14.223,/7OLxcpW44LMpdDmbotchhfFOeGf.jpg,You've never been anywhere until you've been here.,"Drama, Music","Dollface, Redeemable Features, FilmColony, Miramax",United States of America,English,"new york city, 1970s, nightclub, bartender, money, drugs, disco"
4946,The Swimming Pool,7.0,431,Released,1969-01-31,0,123,False,/cSiaDBMOEYVlJ3uarOGoEPQIewE.jpg,0,,tt0064816,fr,La Piscine,"Set in a magnificent villa near a sun-drenched St. Tropez, lovers Jean-Paul and Marianne are spending a happy, lazy summer holiday. Their only concern is to gratify their mutual passion - until the day when Marianne invites her former lover and his beautiful teenage daughter to spend a few days with them. From the first moment, a certain uneasiness and tension begin to develop between the four, which soon escalates in a dangerous love-game.",16.197,/rjpXsaXFwZwY9hiVyIp4XLs93Ee.jpg,The most dangerous love-game ever played.,"Crime, Drama","Société Nouvelle de Cinématographie, Tritone Cinematografica","France, Italy","English, French","husband wife relationship, southern france, relationship problems, ex-husband ex-wife relationship"
17684,Chouchou,5.291,431,Released,2003-03-19,0,105,False,/u1Ou4CL5VkRSaCyDjkSx0dMMbbe.jpg,0,http://www.warnerbros.fr/movies/chouchou/,tt0328955,fr,Chouchou,"Choukri, alias Chouchou, a transvestite Maghrebi with clear eyes, comes illegally to Paris to find his nephew. Hired as an assistant by a psychotherapist, known for his good mood, he also work as a waiter in a transvestite cabaret of Clichy where he meets Stanislas.",7.146,/n5hHf0x8i62kbUycqHgkop7jUDy.jpg,,Comedy,"Fechner Audiovisuel, KS2 Productions, Eclair num%C3%A9rique",France,French,"paris, france, transvestite, psychoanalysis, male homosexuality"
606625,Follow Me,6.353,431,Released,2020-07-16,3551439,88,False,/uz22R8kBpIaUC8pkOKZm7jZfLGN.jpg,0,,tt8160834,en,Follow Me,"A social media personality travels with his friends to Moscow to capture new content for his successful VLOG. Always pushing the limits and catering to a growing audience, they enter a cold world of mystery, excess, and danger. When the lines between real life and social media are blurred, the group must fight to escape, and survive.",13.678,/glwOyoD0Pzxzyb3l7nELEgjSjQ8.jpg,It isn't a game anymore.,"Horror, Thriller",Escape Productions,United States of America,"English, Russian","escape, danger of life, social media, social media influencer, lesbian, death game"
2575,The Tailor of Panama,6.023,431,Released,2001-03-30,28008462,109,False,/zKctuZIWdni1QxTEt4SsNyysdxW.jpg,21000000,,tt0236784,en,The Tailor of Panama,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.",13.045,/na80ysnoCvoxwGTMWCWYvnmaDlz.jpg,"In a place this treacherous, what a good spy needs is a spy of his own.","Drama, Thriller","Merlin Films, Columbia Pictures","Ireland, United States of America","English, Spanish","dancing, politics, birthday, spy, fireworks, map, bridge, secret agent, panama, president, debt, swimming"
912,The Thomas Crown Affair,6.85,431,Released,1968-06-26,14000000,102,False,/fsXsG8Q6QbgLehhKhKYKiRMkGSv.jpg,4300000,,tt0063688,en,The Thomas Crown Affair,"Young businessman, Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover because he’s in love.",16.695,/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg,,"Crime, Romance","The Mirisch Company, Solar Productions, Simkoe",United States of America,English,"plan, insurance salesman, businessman, in love with enemy, boredom, hold-up robbery, insurance fraud, heist, theft, millionaire"
14637,Nothing But the Truth,6.91,431,Released,2008-12-19,409832,108,False,/oiFSwiYg1oq6sVDHFoc3pS0C0Km.jpg,11500000,,tt1073241,en,Nothing But the Truth,"When reporter Rachel Armstrong writes a story that reveals the identity of a covert CIA operative, the government demands that Rachel reveal her source. She defies the special prosecutor and is thrown in jail. Meanwhile, her attorney, Albert Burnside argues her case all the way to the U.S. Supreme Court.",14.053,/ueJXKG3PFoDPEhcKtIjP52fCRQ5.jpg,Don't Reveal the Source.,"Drama, Thriller","Battleplan Productions, Yari Film Group",United States of America,English,"prison, journalist, cia, assassination attempt, integrity"
31682,The Incredible Shrinking Man,7.456,431,Released,1957-02-22,0,81,False,/vdVPrTGRNdTd6Bs1fr7ulodcQVm.jpg,750000,,tt0050539,en,The Incredible Shrinking Man,"A dangerous combination of radiation and insecticide causes the unfortunate Scott Carey to shrink, slowly but surely, until he is only a few inches tall. His home becomes a wilderness where he must survive everything from spiders living in the cellar to his beloved cat.",11.639,/1Tl2aeOhvUmEHSGHGH5SfmN19vQ.jpg,A fascinating adventure into the unknown!,"Drama, Science Fiction, Horror",Universal Pictures,United States of America,English,"husband wife relationship, based on novel or book, radiation, cat, giant spider, surrealism, shrinking, radioactivity, basement, black and white, survival horror, presumed dead, dollhouse, disability, mist, existentialism, emasculation, shrunken human"
10748,St. Trinian's,5.887,431,Released,2007-12-21,29066681,101,False,/1dwHjpzXMx2UEk7TwZcMMZGLCke.jpg,0,,tt0964587,en,St. Trinian's,"When their beloved school is threatened with closure should the powers that be fail to raise the proper funds, the girls scheme to steal a priceless painting and use the profits to pull St. Trinian's out of the red.",12.677,/aOVxLigLjkix69vq6iiu0XXPnai.jpg,Taking higher education to a new low.,"Comedy, Family, Science Fiction","Ealing Studios, Fragile Films, Entertainment Film Distributors, UK Film Council",United Kingdom,English,"snake, receiving of stolen goods, chaos, solidarity, exhibit, musical, shenanigan, girls' boarding school, quiz, unorthodox, debt, principal, anarchy, group of friends, duringcreditsstinger, distillery"
411019,I Am Not Your Negro,7.737,431,Released,2017-02-03,7123919,93,False,/1uecj8izDDjvZ4syzJQCOKRBjaa.jpg,1000000,http://www.iamnotyournegrofilm.com/,tt5804038,en,I Am Not Your Negro,"Working from the text of James Baldwin’s unfinished final novel, director Raoul Peck creates a meditation on what it means to be Black in the United States.",11.677,/zwd0Zti7BvY1mO0mTPzM0fRrtc6.jpg,,Documentary,"Independent Lens, RTBF, ARTE, Shelter Prod, RTS, Velvet Film","Belgium, France, United States of America","English, French","race politics, interview, martin luther king, racism, 1950s, 1960s, malcom x, medgar evers, james baldwin, historical documentary"
8818,Evita,6.121,431,Released,1996-12-14,141047179,135,False,/aZtinn0RhlDMYQU0jlotEzJ3tJc.jpg,55000000,http://alanparker.com/film/evita/,tt0116250,en,Evita,"The hit musical based on the life of Evita Duarte, a B-movie Argentinian actress who eventually became the wife of Argentinian president and dictator Juan Perón, and the most beloved and hated woman in Argentina.",15.197,/mVdQatilUGMtB6sV4FXA7O473UD.jpg,The Most Anticipated Motion Picture Event of The Year.,"History, Drama, Music","Hollywood Pictures, Cinergi Pictures Entertainment, Robert Stigwood Organization, Dirty Hands Productions","United States of America, Hungary","English, Spanish","prostitute, narration, buenos aires, argentina, musical, based on play or musical, deification, perónism, argentinean president, rise to power, 1940s, 1950s"
10118,Material Girls,5.343,431,Released,2006-08-18,11449638,97,False,/53dMoCCdlUnU1ldPDpLr5fheZbG.jpg,0,,tt0433412,en,Material Girls,"Two wealthy sisters, both heiresses to their family's cosmetics fortune, are given a wake-up call when a scandal and ensuing investigation strip them of their wealth.",12.782,/tJaTKE5kP0BQCR2hkltnr8aEpnu.jpg,It's A Short Trip From The Penthouse To The Poorhouse.,Comedy,"Patriot Pictures, Maverick Films, Rafter H Entertainment, Metro-Goldwyn-Mayer",United States of America,English,"sibling relationship, wealth, family, woman director, riches to rags"
